word,embeddings
major,"[0.007087113801389933, -0.0015510802622884512, 0.00796856265515089, -0.009470413438975811, -0.008021699264645576, -0.006654375232756138, -0.003986923489719629, 0.005001521669328213, -0.0038335358258336782, -0.00833268091082573, 0.008411610499024391, -0.0037700633984059095, 0.00862865149974823, -0.00488589983433485, 0.003934642765671015, 0.004910537041723728, 0.002405972685664892, -0.0028098656330257654, 0.002843679627403617, -0.00829062145203352, -0.0027525487821549177, -0.00258590723387897, 0.007261147256940603, -0.003485429799184203, -0.006604262627661228, 0.004344949033111334, -0.0004921463550999761, -0.0035899111535400152, 0.006871642079204321, 0.0038756579160690308, -0.0038965046405792236, 0.0007671446655876935, 0.009139833971858025, 0.007740044966340065, 0.006359701976180077, 0.004685716237872839, 0.0023848130367696285, -0.0018334552878513932, -0.00637800432741642, -0.00030361118842847645, -0.0015450260834768414, -0.0005900078685954213, -0.0062702130526304245, 0.007446397095918655, -0.0065816547721624374, -0.007248925045132637, -0.0027753347530961037, -0.0015266290865838528, -0.007629484869539738, 0.000698725285474211, -0.005318361800163984, -0.0012767513981088996, -0.007350021041929722, 0.0019509122939780354, 0.003272624220699072, -1.4749556612514425e-05, -0.005442357622087002, -0.001723845605738461, 0.007084643468260765, 0.003748709335923195, -0.008890589699149132, -0.0034292996861040592, 0.0023528386373072863, 0.002141837729141116, -0.009463016875088215, 0.004588277079164982, -0.00865958258509636, -0.007368982769548893, 0.0034843028988689184, -0.0034697833471000195, 0.0035600329283624887, 0.00889639463275671, -0.003563295118510723, 0.009335632435977459, 0.0017248298972845078, 0.009861446917057037, 0.005717456340789795, -0.009145221672952175, -0.0033256264869123697, 0.006527599412947893, 0.005577324889600277, 0.008711503818631172, 0.006931987125426531, 0.008042719215154648, -0.00982366781681776, 0.004304078407585621, -0.005009905435144901, 0.003503982210531831, 0.006076917517930269, 0.004406023770570755, 0.007523458916693926, 0.0015001080464571714, -0.0012643374502658844, 0.005755248479545116, -0.005618507508188486, 5.2235987823223695e-05, 0.009464001283049583, -0.005485818721354008, 0.003820722224190831, -0.008116466924548149]"
event,"[0.009768332354724407, 0.00817322637885809, 0.0012940956512466073, 0.005106173921376467, 0.00141204206738621, -0.006466474384069443, -0.0014181160368025303, 0.0064560589380562305, -0.004627276677638292, -0.004000695887953043, 0.004924811888486147, 0.002698758617043495, -0.0018387973541393876, -0.002870111493393779, 0.006019057705998421, -0.005726135801523924, -0.0032307812944054604, -0.006484601646661758, -0.004233077168464661, -0.00859799049794674, -0.004460819996893406, -0.008508344180881977, 0.001408854266628623, -0.008630691096186638, -0.009920571930706501, -0.008200164884328842, -0.006783144548535347, 0.006684686057269573, 0.003779966151341796, 0.0003549208922777325, -0.002958297962322831, -0.007428934331983328, 0.0005297941388562322, 0.0004938535275869071, 0.00019453220011200756, 0.0008644748013466597, 0.0007857959135435522, -6.583847425645217e-05, -0.00801057368516922, -0.005870468448847532, -0.008368694223463535, -0.0013239479158073664, 0.0018190453993156552, 0.007422588299959898, -0.0019573529716581106, -0.0023276768624782562, 0.00947553850710392, 7.364957855315879e-05, -0.002400744939222932, 0.008604003116488457, 0.0026927131693810225, -0.005342103075236082, 0.0066005876287817955, 0.0045076762326061726, -0.007052807603031397, -0.000317765079671517, 0.0008413040777668357, 0.005749851930886507, -0.0017153200460597873, -0.0027983554173260927, 0.0017416843911632895, 0.0008381546358577907, 0.0011881467653438449, -0.002633758122101426, -0.005980669055134058, 0.0073293414898216724, 0.007584829814732075, 0.008306359872221947, -0.008595510385930538, 0.0026362871285527945, -0.0035631307400763035, 0.00962124951183796, 0.0029099115636199713, 0.004648594651371241, 0.0023969884496182203, 0.006616009399294853, -0.0057357437908649445, 0.00789775513112545, -0.0024077112320810556, -0.004561453592032194, -0.002075189258903265, 0.009739257395267487, -0.0068522351793944836, -0.0021901095751672983, 0.007002692203968763, -5.1187857025070116e-05, -0.006284439470618963, -0.006399369798600674, 0.008953043259680271, 0.006439405493438244, 0.004781400319188833, -0.003260775003582239, -0.009268859401345253, 0.00377743411809206, 0.007171805948019028, -0.005622782278805971, -0.007861259393393993, -0.0029747989028692245, -0.004928328562527895, -0.0023165380116552114]"
sports,"[-0.001946306903846562, -0.005255560856312513, 0.009457800537347794, -0.00929095596075058, 0.004510733764618635, 0.005394747946411371, -0.001401411951519549, 0.00901398342102766, 0.009874453768134117, -0.005482890643179417, -0.006024440750479698, -0.0067615085281431675, -0.007884071208536625, -0.0030432783532887697, -0.005582461133599281, -0.008350769057869911, 0.0007905518286861479, 0.0030003380961716175, 0.006414150353521109, -0.0026463258545845747, -0.004445287864655256, 0.0012514112750068307, 0.0003931040992029011, 0.008103362284600735, 0.00018020570860244334, 0.007234383840113878, -0.008274540305137634, 0.00843515619635582, -0.001892539788968861, 0.008702958934009075, -0.0076139625161886215, 0.0017930679023265839, 0.0010501968208700418, 3.772331547224894e-05, -0.005103201139718294, -0.009235757403075695, -0.007264552637934685, -0.007943164557218552, 0.0019124285317957401, 0.00048041570698842406, -0.0017974860966205597, 0.0071073188446462154, -0.0024778624065220356, -0.0013394824927672744, -0.0088963583111763, -0.009930003434419632, 0.008939419873058796, -0.005762314889580011, -0.0063691032119095325, 0.005199093371629715, 0.006677735596895218, -0.0068323505111038685, 0.0009689020807854831, -0.006011695135384798, 0.0016477127792313695, -0.004281592555344105, -0.003432756755501032, 0.0021886404138058424, 0.008660738356411457, 0.0067360070534050465, -0.009683914482593536, -0.005629238206893206, 0.007877095602452755, 0.001992592355236411, -0.004250723868608475, 0.000608684727922082, 0.00952145829796791, -0.001094518112950027, -0.009419217705726624, 0.001607378013432026, 0.006229583639651537, 0.0062781148590147495, 0.004098537378013134, -0.005641032941639423, -0.0003618316550273448, -4.6690805902471766e-05, 0.004578918684273958, -0.00803728960454464, -0.008014123886823654, 0.00026633351808413863, -0.008623957633972168, 0.0058255004696547985, -0.00041314083500765264, 0.009970390237867832, -0.005341044627130032, -0.00048081588465720415, 0.007767492905259132, -0.004071305505931377, -0.00500177126377821, 0.0015963581390678883, 0.002658249344676733, -0.0025619324296712875, 0.006449182517826557, -0.007668133359402418, 0.00340312160551548, 0.0004993317415937781, 0.008737269788980484, 0.005981160327792168, 0.006817064713686705, 0.007821423932909966]"
players,"[-0.009500876069068909, 0.009571613743901253, -0.007759003434330225, -0.0026459593791514635, -0.004898724611848593, -0.004976735915988684, -0.008018034510314465, -0.007780259009450674, -0.004561766516417265, -0.001287031569518149, -0.0051067597232759, 0.006128257140517235, -0.00950000248849392, -0.005308314226567745, 0.009455098770558834, 0.006981365382671356, 0.007685473188757896, 0.004235777538269758, 0.0005129544297233224, -0.005998559296131134, 0.006026801653206348, 0.002633612137287855, 0.007702350616455078, 0.006381078157573938, 0.0079348748549819, 0.008662874810397625, -0.009905656799674034, -0.0067527382634580135, 0.001335855107754469, 0.006447140593081713, 0.007375209126621485, 0.005519131664186716, 0.007650758605450392, -0.0051354290917515755, 0.00658709742128849, -0.004095145035535097, -0.009061655960977077, 0.00914860051125288, 0.0013254252262413502, -0.0027566140051931143, -0.0024590585380792618, -0.0042351181618869305, 0.004817717242985964, 0.00441104918718338, -0.0026446757838129997, -0.0073510208167135715, -0.0035747364163398743, -0.0003456647973507643, 0.006098266690969467, -0.0028415857814252377, -0.00010895186278503388, 0.0008847098215483129, -0.0070822108536958694, 0.0020565297454595566, -0.0014362974325194955, 0.0028104137163609266, 0.004843458067625761, -0.0013442069757729769, -0.002777062589302659, 0.007744381669908762, 0.005041575059294701, 0.006704595405608416, 0.004514239262789488, 0.00867646187543869, 0.0074825468473136425, -0.0010742181912064552, 0.008747615851461887, 0.004612479358911514, 0.0054465350694954395, -0.0013900669291615486, -0.0020419866777956486, -0.004426199942827225, -0.008510754443705082, 0.0030526844784617424, 0.008894037455320358, 0.008934157900512218, -0.0019328094786033034, 0.0060930452309548855, 0.003786478191614151, -0.004288662225008011, 0.0020284655038267374, -0.0054312217980623245, 0.008212603628635406, 0.005432001780718565, 0.003188968636095524, 0.004106923472136259, 0.008668986149132252, 0.007275088224560022, -0.0008153000962920487, -0.007068047299981117, 0.008393202908337116, 0.007235901430249214, 0.0017286855727434158, -0.0013558405917137861, -0.005879380740225315, -0.004527545068413019, 0.008656326681375504, -0.003138765459880233, -0.006334156729280949, 0.009861251339316368]"
from,"[0.007692247629165649, 0.009128876961767673, 0.0011381269432604313, -0.008324895054101944, 0.008431684225797653, -0.003698773914948106, 0.005742860492318869, 0.004393181763589382, 0.009688402526080608, -0.00929475761950016, 0.009206444956362247, -0.009288324043154716, -0.006903119385242462, -0.009100102819502354, -0.005541339982300997, 0.007363978773355484, 0.009172025136649609, -0.0033234998118132353, 0.003724507987499237, -0.003630052786320448, 0.007883382961153984, 0.0058656129986047745, 3.766273493965855e-06, -0.003631229978054762, -0.007224888540804386, 0.004771148785948753, 0.0014461219543591142, -0.002611218485981226, 0.007835812866687775, -0.004046715795993805, -0.009140519425272942, -0.002258533611893654, 0.00011917523079318926, -0.006648358888924122, -0.005485157947987318, -0.008498328737914562, 0.009230107069015503, 0.007431121543049812, -0.00029366728267632425, 0.0073687843978405, 0.007956333458423615, -0.0007914854795671999, 0.0066098785027861595, 0.0037712357006967068, 0.005077441688627005, 0.007249095477163792, -0.004742930643260479, -0.0021894541569054127, 0.0008730253903195262, 0.0042335172183811665, 0.0033134904224425554, 0.005095041822642088, 0.00459021283313632, -0.008442654274404049, -0.003186458256095648, -0.007235410623252392, 0.009685197845101357, 0.005008344072848558, 0.00016921258065849543, 0.0041143340058624744, -0.0076607512310147285, -0.006299289409071207, 0.0030790758319199085, 0.006537851877510548, 0.003951838240027428, 0.006021895445883274, -0.0019812919199466705, -0.0033423942513763905, 0.00020872318418696523, -0.003192078322172165, -0.005519096273928881, -0.007788068149238825, 0.006536576896905899, -0.0010853835847228765, -0.0018859466072171926, -0.007801250088959932, 0.009336513467133045, 0.0008734093280509114, 0.0017736053559929132, 0.0024932005908340216, -0.007395132910460234, 0.0016381113091483712, 0.002983299782499671, -0.008568691089749336, 0.00495628546923399, 0.0024322443641722202, 0.007502841297537088, 0.005043515935540199, -0.003027016529813409, -0.007161289919167757, 0.00710224499925971, 0.0019022435881197453, 0.005202961154282093, 0.006371558643877506, 0.0019176133209839463, -0.006126223132014275, 1.3160533853806555e-06, 0.008271156810224056, -0.006101939827203751, 0.009437709115445614]"
different,"[-0.007190120872110128, 0.004236108157783747, 0.0021647391840815544, 0.00743752671405673, -0.004885743372142315, -0.004567081108689308, -0.006094065494835377, 0.003300718730315566, -0.0045012966729700565, 0.008520743809640408, -0.004290843848139048, -0.009108226746320724, -0.004812072962522507, 0.0064152805134654045, -0.006367774680256844, -0.005265957210212946, -0.007303447928279638, 0.006021698005497456, 0.003361038863658905, 0.0028442556504160166, -0.0031351542565971613, 0.006028559524565935, -0.006155491340905428, -0.0019826802890747786, -0.0059846253134310246, -0.0009972377447411418, -0.002022445434704423, 0.008482524193823338, 7.832467963453382e-05, -0.008575588464736938, -0.005429867189377546, -0.006874270271509886, 0.002688901498913765, 0.009455176070332527, -0.00581364193931222, 0.008268927223980427, 0.008527572266757488, -0.007059353403747082, -0.008880788460373878, 0.0094674127176404, 0.008378280326724052, -0.004695102572441101, -0.006722731050103903, 0.007844585925340652, 0.0037639362271875143, 0.00809312891215086, -0.007573454175144434, -0.00952661782503128, 0.001578140421770513, -0.0098050432279706, -0.004882510751485825, -0.0034555469173938036, 0.009624972008168697, 0.008621740154922009, -0.0028312031645327806, 0.0058265854604542255, 0.008239316754043102, -0.0022618169896304607, 0.00952825415879488, 0.007161889690905809, 0.002039071638137102, -0.0038513923063874245, -0.00508522242307663, -0.0030507822521030903, 0.007890844717621803, -0.0061900317668914795, -0.0029144485015422106, 0.009192470461130142, 0.003460370237007737, 0.006069095805287361, -0.008031784556806087, -0.000754917913582176, 0.00552414171397686, -0.004710125736892223, 0.007481927517801523, 0.009322525933384895, -0.00040570838609710336, -0.0020606094039976597, -0.0005902272532694042, -0.005781924817711115, -0.008388540707528591, -0.0015026663895696402, -0.0025548734702169895, 0.004381461068987846, -0.006863641552627087, 0.005416016094386578, -0.006740679498761892, -0.007818995974957943, 0.008476217277348042, 0.008919160813093185, -0.003477071411907673, 0.003493052674457431, -0.005792737007141113, -0.008751735091209412, -0.0055124699138104916, 0.006752036511898041, 0.006416785530745983, 0.00943722389638424, 0.007056934293359518, 0.0067517394199967384]"
team,"[0.0012962477048859, -0.009800666011869907, 0.004590378142893314, -0.0005348203121684492, 0.006332410499453545, 0.0017806264804676175, -0.003129936521872878, 0.007762283552438021, 0.0015527611831203103, 5.327594044501893e-05, -0.004612643737345934, -0.008455726318061352, -0.007764268666505814, 0.008672025054693222, -0.008921484462916851, 0.009033444337546825, -0.009279197081923485, -0.00027487927582114935, -0.0019077195320278406, -0.008934755809605122, 0.008632929995656013, 0.006779148709028959, 0.0030226323287934065, 0.004833632614463568, 0.00011156815889989957, 0.009427342563867569, 0.007019479293376207, -0.009850970469415188, -0.004434959497302771, -0.0012897684937343001, 0.003048709826543927, -0.004325035959482193, 0.0014486636500805616, -0.00784955732524395, 0.002779299858957529, 0.004707335494458675, 0.0049407160840928555, -0.003175632329657674, -0.008430644869804382, -0.009218180552124977, -0.0007186479633674026, -0.007330788765102625, -0.006816704757511616, 0.006122826132923365, 0.007175713777542114, 0.0021152824629098177, -0.0079027796164155, -0.005700672511011362, 0.008053083904087543, 0.003917666617780924, -0.005237551871687174, -0.007391076534986496, 0.0007725415634922683, 0.0034621236845850945, 0.0020767441019415855, 0.0031028513330966234, -0.005620267242193222, -0.009889635257422924, -0.0070203132927417755, 0.0002309320989297703, 0.004618767648935318, 0.00452594505622983, 0.0018814122304320335, 0.005171563476324081, -0.00010299892164766788, 0.004115208517760038, -0.009122497402131557, 0.007705282419919968, 0.0061479234136641026, 0.005125229712575674, 0.007205188740044832, 0.008440546691417694, 0.0007375586428679526, -0.0017011032905429602, 0.0005221417522989213, -0.009312854148447514, 0.008406310342252254, -0.0063773468136787415, 0.008428925648331642, -0.004244540818035603, 0.0006421139114536345, -0.00916452705860138, -0.009555729106068611, -0.00783689133822918, -0.007734487298876047, 0.0003773011267185211, -0.0072223590686917305, -0.004950533155351877, -0.005270523019134998, -0.004287604242563248, 0.007013499271124601, 0.004829869605600834, 0.008682288229465485, 0.007090999744832516, -0.00569054065272212, 0.007240490056574345, -0.009292500093579292, -0.002587914699688554, -0.0077576166950166225, 0.004193071275949478]"
participate,"[0.0017939393874257803, 0.007064170204102993, 0.002955459989607334, -0.006980086676776409, 0.007723798975348473, -0.00600267993286252, 0.00900238286703825, 0.002965365070849657, -0.004020883701741695, -0.004694127012044191, -0.00442782137542963, -0.006168514024466276, 0.009399231523275375, -0.0026426606345921755, 0.007790256757289171, -0.00970128457993269, 0.002115820534527302, -0.0012323582777753472, 0.007561400532722473, -0.009067821316421032, 0.007450241129845381, -0.0051039098761975765, -0.006024625152349472, -0.005655466113239527, -0.0033917997498065233, -0.0034087314270436764, -0.0032099499367177486, -0.007489053998142481, 0.0007080265786498785, -0.0005812221788801253, -0.001680239220149815, 0.003754488192498684, -0.007642226293683052, -0.003233802504837513, 0.005157400853931904, 0.008563457056879997, -0.00981017667800188, 0.00720671471208334, 0.0053020347841084, -0.003870637621730566, 0.008604906499385834, -0.009244757704436779, 0.0072507597506046295, 0.005375953856855631, 0.0013012439012527466, -0.005211905110627413, -0.004198772367089987, -0.00337298889644444, 0.0016116611659526825, 0.0015767980366945267, 0.007409664336591959, 0.009985815733671188, 0.008889400400221348, -0.004009826574474573, 0.009646819904446602, -0.0006175228045322001, 0.0048789409920573235, 0.002553695347160101, -0.0006259912624955177, 0.0036732929293066263, -0.005330812186002731, -0.005770892836153507, -0.007610391825437546, 0.0019147285493090749, 0.0065420870669186115, 0.0008855575579218566, 0.0012566697550937533, 0.003182566026225686, 0.008149749599397182, -0.007702286820858717, 0.002256086328998208, -0.007479461841285229, 0.003712874371558428, 0.009520300664007664, 0.0075425878167152405, 0.006447378545999527, 0.008023697882890701, 0.006566796451807022, 0.006867439020425081, 0.008695071563124657, -0.004974287003278732, 0.009221778251230717, 0.005072274710983038, -0.00213269772939384, 0.008489223197102547, 0.005093091633170843, 0.009662867523729801, 0.002835324965417385, 0.009889534674584866, 0.001211612718179822, 0.009143459610641003, 0.003591804066672921, 0.006566076539456844, -0.0036315731704235077, 0.006806847173720598, 0.007255559787154198, -0.0021199805196374655, -0.001853311900049448, 0.0036154661793261766, -0.007039484102278948]"
final,"[0.009735549800097942, -0.009780382737517357, -0.0064994897693395615, 0.002783786039799452, 0.006431987509131432, -0.005367367062717676, 0.0027524924371391535, 0.009121310897171497, -0.006815421395003796, -0.006099911872297525, -0.004989641718566418, -0.003676412161439657, 0.0018497157143428922, 0.009682632982730865, 0.006437776144593954, 0.000397092109778896, 0.002470768755301833, 0.008440490812063217, 0.009128979407250881, 0.005628752522170544, 0.005946263205260038, -0.007620686199516058, -0.0038276719860732555, -0.005680331960320473, 0.006181774195283651, -0.002256449544802308, -0.0087794354185462, 0.007619124837219715, 0.00839968305081129, -0.0033202350605279207, 0.009116658940911293, -0.0007383596966974437, -0.003626519348472357, -0.00038469076389446855, 0.00019442677148617804, -0.0035048960708081722, 0.002813241444528103, 0.005729705095291138, 0.00686900969594717, -0.008903466165065765, -0.002192728454247117, -0.005481797270476818, 0.007521099876612425, 0.006501703057438135, -0.004360722377896309, 0.0023268330842256546, -0.005953661166131496, 0.0002364957326790318, 0.009461759589612484, -0.0026098417583853006, -0.005187717732042074, -0.007397209294140339, -0.0029119420796632767, -0.0008643138571642339, 0.003527861787006259, 0.00974188931286335, -0.0033892751671373844, 0.0019017684971913695, 0.009681008756160736, 0.0015315866330638528, 0.0009864962194114923, 0.009802371263504028, 0.00929545983672142, 0.007708066608756781, -0.00617052661255002, 0.009983985684812069, 0.005848987028002739, 0.009072666056454182, -0.0019951986614614725, 0.0033499361015856266, 0.006833557039499283, -0.0038937567733228207, 0.006642850581556559, 0.0025628625880926847, 0.009313729591667652, -0.003035804023966193, -0.00310936919413507, 0.00621538981795311, -0.009078245609998703, -0.007253991439938545, -0.00650002621114254, -0.0007490742136724293, -0.0023630214855074883, 0.00681551918387413, 0.00923659186810255, -0.0009097587899304926, 0.001412824378348887, 0.002020356711000204, -0.0020197988487780094, -0.008034341037273407, 0.007441049907356501, -0.004297901410609484, 0.004576518665999174, 0.009089703671634197, 0.003043222473934293, 0.00313879013992846, 0.004061828833073378, -0.0027012168429791927, 0.0038247692864388227, 0.00033762335078790784]"
match,"[0.005626711994409561, 0.005497370846569538, 0.0018291198648512363, 0.005749406758695841, -0.008968077600002289, 0.006559357512742281, 0.009225991554558277, -0.0042071472853422165, 0.0016075504245236516, -0.005233881529420614, 0.0010582185350358486, 0.0027701687067747116, 0.008160736411809921, 0.0005440127570182085, 0.0025570583529770374, 0.001297735027037561, 0.008402522653341293, -0.005707702599465847, -0.006261830218136311, -0.0036275184247642756, -0.002300549764186144, 0.005041062831878662, -0.008120357058942318, -0.002833535661920905, -0.008197426795959473, 0.005149709992110729, -0.0025680637918412685, -0.009067106992006302, 0.0040717292577028275, 0.009017323143780231, -0.003037660149857402, -0.0058385394513607025, 0.0030198884196579456, -0.0004358482256066054, -0.009979436174035072, 0.0084177041426301, -0.007338887546211481, -0.004930406808853149, -0.002657081000506878, -0.005452314391732216, 0.0017165100434795022, 0.00971281435340643, 0.004572272300720215, 0.008088602684438229, -0.0004704582679551095, 0.0006449234206229448, -0.002668352099135518, -0.008779561147093773, 0.0034313034266233444, 0.002093373565003276, -0.00942185427993536, -0.004968436900526285, -0.009734098799526691, -0.005719791632145643, 0.00406454224139452, 0.008642860688269138, 0.004111649934202433, 0.0023884642869234085, 0.008144778199493885, -0.0011192095698788762, -0.0013977134367451072, -0.00874682329595089, -0.00012579202302731574, -0.002567572519183159, 0.0003860771539621055, 0.007279661949723959, -0.007041460368782282, -0.003946474753320217, -0.006664605345577002, -0.003544114762917161, -0.003315831534564495, 0.002137121045961976, 0.003328168299049139, -0.0049571869894862175, -0.0045462907291948795, 0.001138694235123694, 0.005453482735902071, 0.005373649764806032, -0.00296853668987751, -0.0042665256187319756, -0.005616647191345692, -0.0005449831369332969, 0.0019463730277493596, 0.0015253460733219981, 0.007352529559284449, -0.0027333723846822977, -6.592393037863076e-05, -0.0055276332423090935, -0.001170065370388329, -0.007711963728070259, -0.0009593295981176198, 0.0013096749316900969, -0.00859474390745163, 0.008748583495616913, -0.00920786615461111, -0.009624676778912544, -0.008511624298989773, 0.007313268259167671, 0.005465568508952856, 0.009249461814761162]"
was,"[0.0025688493624329567, 0.0008590122452005744, -0.0025249433238059282, 0.009360446594655514, 0.00276254303753376, 0.004079914651811123, -0.0011785525130107999, 0.0009102789335884154, 0.006615706719458103, -0.0007402955670841038, 0.0033340335357934237, -0.0006867710035294294, 0.005265787709504366, 0.003641108050942421, 0.0026011872105300426, -0.005326257087290287, -0.004699015524238348, 0.004311193712055683, -0.005896891001611948, -0.0002021183172473684, -0.0006200001807883382, 0.003493142779916525, -0.008446569554507732, 0.008806519210338593, -0.0014641882153227925, -0.005325896665453911, 0.004041594918817282, -0.001929432270117104, -0.007771149277687073, -0.0044915201142430305, -0.0003918014408554882, -0.008944496512413025, 0.000557847146410495, 0.002428806386888027, -0.0032206594478338957, 0.0025903175119310617, 0.002474230946972966, 0.009997348301112652, 0.0014198045246303082, 0.0020301067270338535, 0.002809706376865506, -0.0021006744354963303, -0.008695020340383053, 0.008043034002184868, -0.001961439149454236, -0.00970856100320816, -0.00657051894813776, -0.003961548674851656, 0.003964921459555626, 0.005032817833125591, 0.006100048776715994, -0.006761240307241678, 0.0007133930921554565, -0.002783320378512144, -0.005212669726461172, 0.006997773889452219, 0.003957276698201895, -0.0030976764392107725, -0.00827319361269474, -0.005128481425344944, -0.0006507997750304639, 0.007803979329764843, 0.006035172380506992, -0.008442138321697712, -0.009547658264636993, 0.007140737492591143, -0.002328471513465047, -0.003675519721582532, 0.005766842048615217, -0.005853093229234219, 0.005094684194773436, -0.00024958583526313305, -0.006873295176774263, -0.00031658224179409444, 0.006382090039551258, 0.00932065024971962, 0.002236506436020136, 0.005063478369265795, -0.004962245002388954, -0.0007915378664620221, -0.005342137534171343, 0.0012016213731840253, -0.0017889179289340973, -0.0036325191613286734, -0.0070137097500264645, 0.009667434729635715, 0.0029943829867988825, -0.0022736391983926296, -0.004160559736192226, 0.007723231799900532, -0.0064655388705432415, 0.0031254924833774567, 0.0007832531700842083, 0.008313629776239395, 0.006847017910331488, -0.002902466105297208, 0.002544500632211566, -0.0016703257570043206, -0.009451220743358135, -0.002620808081701398]"
an,"[0.001328520243987441, 0.006552091799676418, 0.009990290738642216, 0.009062621742486954, -0.008003931492567062, 0.0064859758131206036, -0.005708140786737204, -0.0009685290278866887, 0.00047676684334874153, 0.0065768808126449585, 0.004465889185667038, 0.004591787233948708, 0.009498491883277893, 0.0003852176887448877, -0.006026371847838163, -0.006347338669002056, 0.006442587357014418, -0.0052372668869793415, -0.0028442793991416693, 0.004057617392390966, -0.0022820960730314255, -0.006028153467923403, -0.002321012085303664, 0.0012029341887682676, 0.0021782987751066685, 0.006085330620408058, -0.005222034640610218, 0.0030819789972156286, 0.0072298538871109486, 0.0021999503951519728, 0.005403626710176468, -0.004845217801630497, 0.006142107304185629, -0.007617976050823927, 0.0034958606120198965, -0.009312773123383522, -0.0026118105743080378, -0.009060924872756004, -0.0015891108196228743, -0.0053638676181435585, -0.00392734631896019, 0.0011347312247380614, 0.002798832021653652, -0.0015104999765753746, -0.008159762248396873, -0.005930526647716761, 0.0008052723715081811, -0.003955124877393246, -0.009424167685210705, -0.0007806310313753784, 0.0066483463160693645, 0.005987084936350584, -0.00990076083689928, 0.003104041563346982, -0.005990702658891678, -0.009179269894957542, 0.00017088031745515764, -0.0003690361918415874, -0.006975103169679642, -0.006276039406657219, -0.0024279733188450336, 0.007085897959768772, -0.007545027881860733, 0.0077039822936058044, -0.0004707002080976963, 0.0011003860272467136, 0.009486384689807892, 0.004741818644106388, -0.0035658753477036953, 0.0037330579943954945, 0.0035203243605792522, 0.0063376338221132755, 7.014867878751829e-05, -0.004410405643284321, 0.0013341425219550729, -0.005395818036049604, 0.001422721310518682, 0.004939704202115536, 0.005165449343621731, 0.009184973314404488, -0.0075310105457901955, -0.005402780137956142, 0.0064763654954731464, 0.0013531818985939026, -0.00661236047744751, 0.0008865250856615603, 0.002694557886570692, -0.002526590833440423, -0.004946908913552761, 0.005010106135159731, 0.009635024704039097, -0.007360843010246754, -0.00010873182327486575, -0.0025763355661183596, -0.006349384319037199, -0.001375627820380032, -0.005240155849605799, 0.009059893898665905, -0.005789601244032383, 0.003676998894661665]"
exciting,"[-0.00024552695685997605, 0.004232901614159346, 0.002122406614944339, 0.009995455853641033, 0.0006404384039342403, -0.005473995581269264, -0.0011763483053073287, 0.0020756141748279333, -0.0033774918410927057, -0.007851696573197842, -0.005610100459307432, -0.006766961887478828, 0.006373585667461157, 0.003925461787730455, 0.008233011700212955, 0.00649876706302166, -0.006124353967607021, 0.0027195527218282223, 0.008486094884574413, 0.00158199411816895, 0.003080013208091259, 0.005811492446810007, -0.008848980069160461, 0.009121027775108814, 0.006809755694121122, 0.008510994724929333, -0.008234250359237194, 0.006180203054100275, 0.006621801760047674, -0.0013580932281911373, -0.006292911246418953, 0.00532452343031764, -0.0068755908869206905, -0.005336768459528685, 0.0035170787014067173, 0.008098515681922436, 0.008689731359481812, -0.004391028080135584, -0.009191964752972126, 0.009617221541702747, 0.006315138656646013, -0.003987434320151806, -0.008461487479507923, -0.004699037875980139, -0.0039468929171562195, -0.0032906769774854183, 0.0008027844596654177, -0.00030857318779453635, -0.003105243667960167, -0.006004920229315758, 0.009440869092941284, -0.004712176509201527, -0.007238036021590233, 0.00767485098913312, 0.0025188070721924305, 0.00863761268556118, -0.004458777140825987, -0.006888374220579863, 0.000987531617283821, -0.001166940899565816, -0.00940241850912571, -0.0016131206648424268, 0.003044972661882639, 0.006571071222424507, 0.006857314147055149, 0.00321120023727417, -0.004439956974238157, -0.0018260343931615353, -0.003923651296645403, 0.0057715983130037785, -0.006359399762004614, 0.0020972175989300013, -0.001344921300187707, -0.005800447892397642, -0.0072252568788826466, 0.005879491567611694, -0.008346636779606342, -0.0006725772982463241, 0.0028398772701621056, 0.007747679017484188, -0.007322398014366627, 0.0033122249878942966, 0.0098193334415555, -0.006981117185205221, -0.0035367978271096945, 0.005145687144249678, 0.0052535017021000385, 0.001628388068638742, 0.007989656180143356, 0.0008432043250650167, 0.0018849946791306138, -0.0016002018237486482, -0.008161509409546852, 0.0032434151507914066, 0.001981870736926794, -0.008727638982236385, -0.0006647459813393652, 8.05459640105255e-05, -1.622262061573565e-06, 0.008701041340827942]"
